minute_index,2018,2019,2020,2021,2022,2023,2024,2025+
29,0.3167948543784854,0.3269742824887534,0.34130033678408783,0.34679344830189546,0.3449163510263113,0.33757353195371137,0.3187563120988061,0.3275456602706699
30,0.415044527609733,0.5055394660843389,0.46564295183499305,0.5128320515016919,0.6252853179602957,0.5805821126644601,0.5643031427099949,0.5216026665697476
31,0.41010825568504067,0.393384187626223,0.39352830695961705,0.4700095515820415,0.45909853853604027,0.4196018458727214,0.38795347045993284,0.42067757156209984
32,0.35443595327632255,0.34674756189840217,0.336626381070988,0.42176021387372503,0.4310640749274307,0.39497746178858495,0.37586542061726524,0.416032874027559
33,0.3117523565661166,0.3777382889279189,0.3505307854997201,0.37532853984428244,0.3875572473932697,0.35947034103005315,0.341701625855174,0.39199850213556103
34,0.32178911779551683,0.3740726164110712,0.32714032678789084,0.38706512261449183,0.35965876101214206,0.3495598934872721,0.336184741247882,0.3650524056438031
35,0.34480910927910896,0.33014670648202094,0.34662186068020717,0.4165733271845164,0.3820963278663757,0.395889578330335,0.3458815114922777,0.3796109962447992
36,0.33615619421347265,0.4020648998818294,0.36400815590225377,0.3743281688110898,0.38841547754644207,0.3790104540405681,0.3504644066022196,0.38796198401242654
37,0.3355404150599907,0.3360411286436169,0.32378244593094735,0.3607413504635558,0.36409660825291035,0.34123240571333235,0.3546533637085272,0.3505115666494416
38,0.31165196107449755,0.3317964996745928,0.31795593461312815,0.3395392265623576,0.3421639250076725,0.3535771139759799,0.3422705156008399,0.35255103145011885
39,0.3063480790384549,0.2869683474322074,0.3029893366835566,0.3373303126674394,0.34574738876021777,0.3262760393104536,0.324260823217328,0.334840586463096
40,0.2964833959154683,0.3227276744707213,0.32689702682915156,0.37288272984081766,0.359368110984935,0.3463671336086962,0.3428273307738883,0.3839719608308109
41,0.29038754224272656,0.30237543276035955,0.3102764786677184,0.3386952993896624,0.34565070341830106,0.34630613573521557,0.3354982547251495,0.36175966392197123
42,0.29425246807549976,0.33111424168342035,0.3248081469096754,0.353638820705501,0.34129104992269643,0.33737833856400296,0.3244684232157176,0.3558572850582665
43,0.3110394659178496,0.34422162596978684,0.30250537918119186,0.3469032626027899,0.3356719477165645,0.3345830142815665,0.3460906350588811,0.34256293896858625
44,0.3166882541168452,0.33552997146652114,0.31233602492762225,0.3127658914785379,0.3316532018504175,0.33379476055033475,0.3053671907406911,0.32173066460269856
45,0.32365474788306214,0.3718215405058952,0.34161757492263073,0.39203565018875147,0.36025269586110087,0.34725944838676953,0.32722281427451816,0.36978020320406024
46,0.3018508861474828,0.30997925008044164,0.3133801038485269,0.35986585783377506,0.34737897215208197,0.34729555438249216,0.2950180306635278,0.3395214152350654
